"","Squad","MP","W","D","L","GF","GA","GD","Pts","Pts.MP","xG","xGA","xGD","xGD.90","Notes"
"953","Amiens",0.491654768682357,-0.729663920950248,0.66389888135744,0.812252827139253,-1.03691426370824,0.1862302593695,-0.812470165634604,-0.633436396923271,-0.809358308322464,0.403072891954773,49.8,-14.5,-0.38,"Regular"
"954","Toulouse",0.491654768682357,-0.896291329793166,1.64452337559231,0.452620620195398,-0.809732015924168,0.546352541462904,-0.851451371506218,-0.633436396923271,-0.809358308322464,0.811723192325028,56.4,-10.7,-0.28,"Regular"
"955","Monaco",0.491654768682357,-0.896291329793166,0.990773712769063,0.812252827139253,-0.639345330086115,0.546352541462904,-0.734507753891375,-0.747805156777579,-0.918550950236833,0.879170329279342,50.2,-2.8,-0.07,"Relegated"
"956","Dijon",0.491654768682357,-0.729663920950248,-0.643600444289052,1.53151724102696,-1.03691426370824,0.762425910718945,-1.12431981260752,-0.862173916631887,-1.04958212053408,0.577641952307115,58.2,-18.5,-0.49,"Relegated"
"957","Caen",0.491654768682357,-1.06291873863608,0.990773712769063,0.99206893061118,-1.15050538760027,0.330279172206862,-0.968394989121062,-0.919358296559041,-1.09325917729982,0.228503831602431,63.8,-32.8,-0.86,"Relegated"
"958","Guingamp",0.491654768682357,-1.39617355632192,0.990773712769063,1.35170113755504,-1.20730094954629,1.33862156206839,-1.55311307719528,-1.26246457612197,-1.44267563142581,0.601446824173343,53.4,-12.9,-0.34,"Relegated"
"959","Paris S-G",0.491654768682357,2.6028842559081,-0.970475275700675,-1.88498872493966,3.33634400613513,-1.47033223826015,3.08565042152685,2.5117044990702,2.35722830719426,2.41458456465108,34.3,51.7,1.36,"UCL"
"960","Monaco",0.491654768682357,1.76974721169351,-0.316725612877429,-1.34554041452388,2.03004608137672,-0.317940935561264,1.56538339253388,1.7683075600172,1.61471834217654,1.47032464729068,48.5,13.8,0.36,"UCL"
"961","Lyon",0.491654768682357,1.60311980285059,0.010149218534194,-1.34554041452388,2.14363720526876,-0.461989848398625,1.72130821602034,1.65393880016289,1.4836871718793,1.51396691237877,40.1,23.3,0.61,"Regular"
"962","Marseille",0.491654768682357,1.43649239400768,0.66389888135744,-1.5253565179958,1.74606827164663,-0.173892022723903,1.29251495143258,1.59675442023573,1.44001011511355,2.09718627310136,41.8,36.3,0.96,"Regular"
"963","Rennes",0.491654768682357,0.436727940950173,0.337024049945817,-0.266643793692312,0.042201413266099,-0.389965391979944,0.240022392898988,0.510251201619809,0.348083695969854,0.974389816744256,49.3,0.5,0.01,"Regular"
"964","Bordeaux",0.491654768682357,0.436727940950173,-0.643600444289052,0.27280451672347,0.212588099104152,-0.101867566305222,0.201041187027374,0.338698061838347,0.173375468906863,1.02199956047671,43.6,7.5,0.2,"Regular"
"967","Nantes",0.491654768682357,0.103473123264338,0.337024049945817,0.0929884132515428,-0.75293645397815,-0.606038761235986,-0.188770871688771,0.167144922056885,-0.00133275815612822,0.656991525194543,38.1,3.7,0.1,"Regular"
"968","Montpellier",0.491654768682357,-0.396409103264414,2.9520227012388,-0.806092104108095,-0.75293645397815,-1.18223441258543,0.123078775284145,0.109960542129731,-0.06684834330475,0.688731354349514,39,3.6,0.1,"Regular"
"969","Dijon",0.491654768682357,-0.0631542855785789,0.010149218534194,0.452620620195398,0.326179222996188,1.69874384416179,-0.69552654801976,-0.0615925976517313,-0.241556570367742,0.6490565679058,63.8,-22.2,-0.58,"Regular"
"970","Guingamp",0.491654768682357,-0.229781694421496,0.66389888135744,0.27280451672347,-0.0713897106259366,0.690401454300265,-0.422658106918459,-0.118776977578885,-0.285233627133489,0.803788235036285,49,-3.5,-0.09,"Regular"
"971","Amiens",0.491654768682357,-0.229781694421496,0.010149218534194,0.632436723667325,-0.696140892032132,-0.534014304817306,-0.188770871688771,-0.233145737433193,-0.416264797430733,0.299918447201117,54.9,-22.1,-0.58,"Regular"
"972","Angers",0.491654768682357,-0.729663920950248,1.64452337559231,0.27280451672347,-0.412163082302043,0.1862302593695,-0.383676901046844,-0.461883257141809,-0.634650081259472,0.887105286568085,45.8,1.8,0.05,"Regular"
"973","Strasbourg",0.491654768682357,-0.729663920950248,0.66389888135744,0.812252827139253,-0.298571958410008,1.26659710564971,-0.890432577377833,-0.633436396923271,-0.809358308322464,0.803788235036285,58.4,-12.9,-0.34,"Regular"
"974","Caen",0.491654768682357,-0.563036512107331,-0.316725612877429,1.17188503408311,-1.26409651149231,0.1862302593695,-0.968394989121062,-0.633436396923271,-0.809358308322464,0.696666311638257,48,-5.2,-0.14,"Regular"
"975","Lille",0.491654768682357,-0.563036512107331,-0.316725612877429,1.17188503408311,-0.468958644248061,1.26659710564971,-1.00737619499268,-0.633436396923271,-0.809358308322464,0.442747678398487,57.9,-21.5,-0.57,"Relegated"
"976","Toulouse",0.491654768682357,-0.729663920950248,0.337024049945817,0.99206893061118,-0.639345330086115,0.330279172206862,-0.617564136276531,-0.690620776850425,-0.874873893471085,0.803788235036285,52.1,-6.6,-0.17,"Relegated"
"977","Troyes",0.491654768682357,-0.729663920950248,-0.970475275700675,1.71133334449889,-0.980118701762221,0.690401454300265,-1.04635740086429,-0.919358296559041,-1.09325917729982,0.50622733670843,52,-14,-0.37,"Relegated"
"978","Metz",0.491654768682357,-1.229546147479,-0.316725612877429,1.89114944797082,-0.866527577870186,1.91481721341783,-1.63107548893851,-1.31964895604912,-1.50819121657443,0.597479345528972,71.3,-31,-0.81,"Relegated"
"979","Monaco",0.491654768682357,2.76951166475102,-1.2973501071123,-1.88498872493966,3.27954844418911,-1.32628332542279,2.968706803912,2.62607325892451,2.46642094910862,-1.0014145481527,0,0,0,"UCL"
"982","Lyon",0.491654768682357,1.26986498516476,-1.62422493852392,-0.0868276902203847,1.57568158580858,-0.101867566305222,1.13659012794612,1.02491062096419,0.850369848775955,-1.0014145481527,0,0,0,"Regular"
"983","Marseille",0.491654768682357,0.603355349793091,0.66389888135744,-0.626276000636167,0.439770346888224,-0.606038761235986,0.629834451615134,0.738988721328425,0.566468979798593,-1.0014145481527,0,0,0,"Regular"
"984","Bordeaux",0.491654768682357,0.270100532107256,1.64452337559231,-0.806092104108095,0.212588099104152,-0.461989848398625,0.395947216385446,0.567435581546963,0.391760752735602,-1.0014145481527,0,0,0,"Regular"
"985","Nantes",0.491654768682357,0.103473123264338,0.010149218534194,0.27280451672347,-0.525754206194079,0.330279172206862,-0.539601724533302,0.109960542129731,-0.06684834330475,-1.0014145481527,0,0,0,"Regular"
"986","Saint-Étienne",0.491654768682357,-0.229781694421496,1.64452337559231,-0.266643793692312,-0.468958644248061,-0.534014304817306,-0.0328460482023133,0.0527761622025767,-0.110525400070498,-1.0014145481527,0,0,0,"Regular"
"987","Rennes",0.491654768682357,-0.229781694421496,1.64452337559231,-0.266643793692312,-0.75293645397815,-0.534014304817306,-0.227752077560386,0.0527761622025767,-0.110525400070498,-1.0014145481527,0,0,0,"Regular"
"988","Guingamp",0.491654768682357,0.103473123264338,-0.316725612877429,0.452620620195398,-0.184980834517972,0.258254715788181,-0.266733283432,0.0527761622025767,-0.110525400070498,-1.0014145481527,0,0,0,"Regular"
"989","Lille",0.491654768682357,-0.0631542855785789,-0.643600444289052,0.812252827139253,-0.525754206194079,-0.173892022723903,-0.266733283432,-0.175961357506039,-0.350749212282111,-1.0014145481527,0,0,0,"Regular"
"990","Angers",0.491654768682357,-0.0631542855785789,-0.643600444289052,0.812252827139253,-0.525754206194079,-0.0298431098865413,-0.344695695175229,-0.175961357506039,-0.350749212282111,-1.0014145481527,0,0,0,"Regular"
"991","Toulouse",0.491654768682357,-0.563036512107331,1.64452337559231,0.0929884132515428,-0.696140892032132,-0.606038761235986,-0.149789665817157,-0.290330117360347,-0.459941854196481,-1.0014145481527,0,0,0,"Regular"
"992","Metz",0.491654768682357,-0.396409103264414,0.337024049945817,0.632436723667325,-0.582549768140097,1.62671938774311,-1.28024463609398,-0.347514497287501,-0.525457439345103,-1.0014145481527,0,0,0,"Regular"
"993","Montpellier",0.491654768682357,-0.563036512107331,0.010149218534194,0.99206893061118,-0.0713897106259366,1.19457264923103,-0.69552654801976,-0.576252016996117,-0.743842723173842,-1.0014145481527,0,0,0,"Regular"
"994","Dijon",0.491654768682357,-0.896291329793166,1.31764854418069,0.632436723667325,-0.184980834517972,0.618376997881584,-0.461639312790073,-0.690620776850425,-0.874873893471085,-1.0014145481527,0,0,0,"Regular"
"997","Nancy",0.491654768682357,-0.729663920950248,-0.316725612877429,1.35170113755504,-1.15050538760027,0.1862302593695,-0.890432577377833,-0.804989536704733,-0.984066535385455,-1.0014145481527,0,0,0,"Relegated"
"998","Bastia",0.491654768682357,-0.896291329793166,0.337024049945817,1.17188503408311,-1.15050538760027,0.330279172206862,-0.968394989121062,-0.862173916631887,-1.04958212053408,-1.0014145481527,0,0,0,"Relegated"
"999","Paris S-G",0.491654768682357,2.76951166475102,-0.970475275700675,-2.06480482841159,2.99557063445902,-2.19057680244696,3.24157524501331,2.68325763885166,2.53193653425725,-1.0014145481527,0,0,0,"UCL"
"1000","Lyon",0.491654768682357,0.936610167478925,-0.316725612877429,-0.44645989716424,1.0077259663484,-0.461989848398625,0.94168409858805,0.910541861109887,0.741177206861585,-1.0014145481527,0,0,0,"UCL"
"1001","Monaco",0.491654768682357,0.603355349793091,1.64452337559231,-1.16572431105195,0.439770346888224,0.0421813465321393,0.279003598770603,0.910541861109887,0.741177206861585,-1.0014145481527,0,0,0,"Regular"
"1002","Nice",0.491654768682357,0.769982758636008,0.010149218534194,-0.44645989716424,0.496565908834241,-0.606038761235986,0.668815657486748,0.796173101255579,0.631984564947215,-1.0014145481527,0,0,0,"Regular"
"1003","Lille",0.491654768682357,0.270100532107256,1.97139820700393,-0.985908207580022,-0.582549768140097,-1.61438115109751,0.473909628128675,0.624619961474117,0.457276337884224,-1.0014145481527,0,0,0,"Regular"
"1004","Saint-Étienne",0.491654768682357,0.603355349793091,-0.643600444289052,0.0929884132515428,-0.412163082302043,-0.894136586910709,0.201041187027374,0.510251201619809,0.348083695969854,-1.0014145481527,0,0,0,"Regular"
"1005","Caen",0.491654768682357,0.436727940950173,-0.970475275700675,0.452620620195398,-0.582549768140097,0.1862302593695,-0.500620518661688,0.281513681911193,0.107859883758241,-1.0014145481527,0,0,0,"Regular"
"1006","Rennes",0.491654768682357,-0.0631542855785789,1.31764854418069,-0.266643793692312,0.155792537158135,0.330279172206862,-0.0718272540739278,0.167144922056885,-0.00133275815612822,-1.0014145481527,0,0,0,"Regular"
"1007","Angers",0.491654768682357,-0.0631542855785789,0.66389888135744,0.0929884132515428,-0.525754206194079,-0.822112130492028,0.0840975694125303,0.0527761622025767,-0.110525400070498,-1.0014145481527,0,0,0,"Regular"
"1008","Bastia",0.491654768682357,0.103473123264338,-0.316725612877429,0.452620620195398,-0.75293645397815,-0.534014304817306,-0.227752077560386,0.0527761622025767,-0.110525400070498,-1.0014145481527,0,0,0,"Regular"
"1009","Bordeaux",0.491654768682357,-0.229781694421496,1.64452337559231,-0.266643793692312,0.042201413266099,0.546352541462904,-0.266733283432,0.0527761622025767,-0.110525400070498,-1.0014145481527,0,0,0,"Regular"
"1012","Nantes",0.491654768682357,-0.229781694421496,0.990773712769063,0.0929884132515428,-0.923323139816204,-0.389965391979944,-0.422658106918459,-0.0615925976517313,-0.241556570367742,-1.0014145481527,0,0,0,"Regular"
"1013","Lorient",0.491654768682357,-0.396409103264414,1.31764854418069,0.0929884132515428,-0.128185272571954,0.618376997881584,-0.422658106918459,-0.175961357506039,-0.350749212282111,-1.0014145481527,0,0,0,"Regular"
"1014","Guingamp",0.491654768682357,-0.396409103264414,0.66389888135744,0.452620620195398,-0.128185272571954,0.474328085044223,-0.344695695175229,-0.290330117360347,-0.459941854196481,-1.0014145481527,0,0,0,"Regular"
"1015","Toulouse",0.491654768682357,-0.729663920950248,1.31764854418069,0.452620620195398,-0.24177639646399,0.402303628625542,-0.383676901046844,-0.519067637068963,-0.700165666408094,-1.0014145481527,0,0,0,"Relegated"
"1016","Reims",0.491654768682357,-0.563036512107331,0.010149218534194,0.99206893061118,-0.298571958410008,0.546352541462904,-0.500620518661688,-0.576252016996117,-0.743842723173842,-1.0014145481527,0,0,0,"Relegated"
"1017","Gazélec Ajaccio",0.491654768682357,-0.896291329793166,1.31764854418069,0.632436723667325,-0.696140892032132,0.618376997881584,-0.812470165634604,-0.690620776850425,-0.874873893471085,-1.0014145481527,0,0,0,"Relegated"
"1018","Troyes",0.491654768682357,-1.72942837400775,0.010149218534194,2.25078165491467,-1.20730094954629,2.4189884083486,-2.1378311652695,-1.77712399546635,-1.96680031261478,-1.0014145481527,0,0,0,"Relegated"
"1019","Paris S-G",0.491654768682357,1.76974721169351,0.66389888135744,-1.88498872493966,1.91645495748469,-0.966161043329389,1.83825183363518,1.93986069979866,1.76758804085666,-1.0014145481527,0,0,0,"UCL"
"1020","Lyon",0.491654768682357,1.43649239400768,0.010149218534194,-1.16572431105195,1.29170377607849,-1.18223441258543,1.52640218666227,1.48238566038143,1.30897894481631,-1.0014145481527,0,0,0,"UCL"
"1021","Monaco",0.491654768682357,1.10323757632184,0.66389888135744,-1.16572431105195,0.0989969752121168,-1.6864056075162,0.980665304459664,1.25364814067281,1.09059366098757,-1.0014145481527,0,0,0,"Regular"
"1022","Marseille",0.491654768682357,1.26986498516476,-0.970475275700675,-0.44645989716424,1.51888602386256,-0.534014304817306,1.33149615730419,1.1392793808185,0.981401019073198,-1.0014145481527,0,0,0,"Regular"
"1023","Saint-Étienne",0.491654768682357,0.936610167478925,0.990773712769063,-1.16572431105195,0.0989969752121168,-1.39830778184147,0.824740480973206,1.1392793808185,0.981401019073198,-1.0014145481527,0,0,0,"Regular"
"1024","Bordeaux",0.491654768682357,0.603355349793091,0.990773712769063,-0.806092104108095,-0.128185272571954,-0.389965391979944,0.123078775284145,0.796173101255579,0.631984564947215,-1.0014145481527,0,0,0,"Regular"
"1027","Rennes",0.491654768682357,-0.0631542855785789,0.66389888135744,0.0929884132515428,-0.809732015924168,-0.534014304817306,-0.266733283432,0.0527761622025767,-0.110525400070498,-1.0014145481527,0,0,0,"Regular"
"1028","Guingamp",0.491654768682357,0.270100532107256,-1.62422493852392,0.99206893061118,-0.468958644248061,0.402303628625542,-0.539601724533302,-0.00440821772457732,-0.17604098521912,-1.0014145481527,0,0,0,"Regular"
"1029","Nice",0.491654768682357,-0.0631542855785789,0.010149218534194,0.452620620195398,-0.298571958410008,0.258254715788181,-0.344695695175229,-0.0615925976517313,-0.241556570367742,-1.0014145481527,0,0,0,"Regular"
"1030","Bastia",0.491654768682357,-0.229781694421496,0.66389888135744,0.27280451672347,-0.696140892032132,-0.245916479142583,-0.344695695175229,-0.118776977578885,-0.285233627133489,-1.0014145481527,0,0,0,"Regular"
"1031","Caen",0.491654768682357,-0.229781694421496,0.337024049945817,0.452620620195398,0.26938366105017,0.402303628625542,-0.0328460482023133,-0.175961357506039,-0.350749212282111,-1.0014145481527,0,0,0,"Regular"
"1032","Nantes",0.491654768682357,-0.396409103264414,0.990773712769063,0.27280451672347,-1.15050538760027,-0.678063217654667,-0.422658106918459,-0.233145737433193,-0.416264797430733,-1.0014145481527,0,0,0,"Regular"
"1033","Reims",0.491654768682357,-0.229781694421496,-0.316725612877429,0.812252827139253,-0.128185272571954,1.19457264923103,-0.734507753891375,-0.290330117360347,-0.459941854196481,-1.0014145481527,0,0,0,"Regular"
"1034","Lorient",0.491654768682357,-0.229781694421496,-0.643600444289052,0.99206893061118,-0.298571958410008,0.0421813465321393,-0.227752077560386,-0.347514497287501,-0.525457439345103,-1.0014145481527,0,0,0,"Regular"
"1035","Toulouse",0.491654768682357,-0.229781694421496,-0.970475275700675,1.17188503408311,-0.355367520356026,1.05052373639367,-0.812470165634604,-0.404698877214655,-0.56913449611085,-1.0014145481527,0,0,0,"Relegated"
"1036","Evian",0.491654768682357,-0.396409103264414,-1.62422493852392,1.71133334449889,-0.468958644248061,0.906474823556307,-0.812470165634604,-0.690620776850425,-0.874873893471085,-1.0014145481527,0,0,0,"Relegated"
"1037","Metz",0.491654768682357,-1.06291873863608,0.010149218534194,1.53151724102696,-1.03691426370824,0.834450367137626,-1.16330101847913,-1.0909114363405,-1.26796740436282,-1.0014145481527,0,0,0,"Relegated"
"1038","Lens",0.491654768682357,-1.06291873863608,-0.316725612877429,1.71133334449889,-0.980118701762221,0.834450367137626,-1.12431981260752,-1.14809581626766,-1.33348298951144,-1.0014145481527,0,0,0,"Relegated"
"1039","Paris S-G",0.491654768682357,2.26962943822226,-0.316725612877429,-1.88498872493966,1.9732505194307,-1.90247897677224,2.38398871583779,2.28296697936158,2.11700449498264,-1.0014145481527,0,0,0,"UCL"
"1042","Saint-Étienne",0.491654768682357,1.10323757632184,0.010149218534194,-0.806092104108095,0.382974784942206,-1.11020995616675,0.863721686844821,1.1392793808185,0.981401019073198,-1.0014145481527,0,0,0,"Regular"
"1043","Lyon",0.491654768682357,0.603355349793091,0.337024049945817,-0.44645989716424,0.382974784942206,-0.389965391979944,0.473909628128675,0.681804341401271,0.522791923032846,-1.0014145481527,0,0,0,"Regular"
"1044","Marseille",0.491654768682357,0.436727940950173,0.990773712769063,-0.626276000636167,0.212588099104152,-0.678063217654667,0.51289083400029,0.624619961474117,0.457276337884224,-1.0014145481527,0,0,0,"Regular"
